Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Laptop,Samsung,1F8B600B,Cause eye continue quality threat measure floor fall space think enjoy.,54391,2023-12-01,2024-01-26,2,Kelly Williams,Brittanyville,Central,i7,i7,4GB,256GB,256GB
Laptop,Google,B6ECA4AE,Hit force her page school truth represent.,190426,2024-08-17,2024-09-25,7,Cory Shaffer,Tranville,South,Ryzen 3,Ryzen 3,12GB,256GB,512GB
Laptop,Toshiba,6AB993E3,Space society skill minute somebody individual central economy system.,39825,2024-05-14,2024-06-01,8,Christopher Johnson,New Eric,North,Ryzen 7,Ryzen 7,16GB,128GB,1TB
Laptop,Lenovo,AAA3FB8E,Significant important blood water give degree.,164236,2024-07-02,2024-08-19,3,Ryan Harris,Christinastad,East,i7,i7,12GB,1TB,512GB
Laptop,Dell,35C73794,Perform simply last here scene control.,32753,2023-08-29,2023-09-22,7,Paul Brown,Port Valerieborough,South,i3,i3,32GB,1TB,256GB
Laptop,Vivo,CE51B438,Similar military thought own authority himself party car town artist remember.,73801,2024-06-21,2024-07-31,6,Abigail Johnson,South Dianeport,West,Ryzen 3,Ryzen 3,16GB,64GB,256GB
Laptop,Dell,CD499EEE,Certainly available industry step small go garden.,160955,2024-01-13,2024-01-26,9,Russell Mckenzie,Maryside,Central,i9,i9,12GB,64GB,1TB
Laptop,Acer,28354D74,Base pressure garden painting law shake personal himself.,148493,2024-03-06,2024-04-15,8,Stephen Barnes,Bryanfort,West,i5,i5,16GB,64GB,2TB
Laptop,Oppo,F5F1E863,Ball style contain run case quite fund me cut.,154862,2023-11-21,2023-12-12,10,Kimberly White,North Anna,North,i7,i7,4GB,128GB,512GB
Laptop,Lenovo,42C83319,Far also admit president always opportunity apply.,186809,2025-01-11,2025-03-09,3,Anna Bell,Hollyside,North,i5,i5,12GB,64GB,1TB
Laptop,Redmi,3813C3C4,Term will rather investment size mind.,20467,2024-04-13,2024-06-10,10,Emily Wells,Velasquezborough,South,i3,i3,8GB,512GB,1TB
Laptop,Acer,2ECA86E4,Bill just mean phone might eight prove face.,120207,2024-06-28,2024-07-29,3,John Huffman,Smithhaven,East,Ryzen 7,Ryzen 7,6GB,64GB,512GB
Laptop,Microsoft,8F364EAE,Statement number guess price world network take for fight policy she.,165788,2024-09-26,2024-10-13,8,Matthew Edwards,Port Aaron,West,Ryzen 9,Ryzen 9,4GB,128GB,1TB
Laptop,iQOO,B8C07EAD,Evening remain your college process sometimes have north.,174661,2023-03-24,2023-04-17,10,Kimberly Robinson,Maryland,East,Ryzen 3,Ryzen 3,32GB,64GB,2TB
Laptop,Huawei,77405FD2,So our mind able machine decide believe cultural.,50536,2023-03-27,2023-04-27,10,Timothy Herrera,West Robertburgh,West,i3,i3,32GB,64GB,2TB
Laptop,Vivo,C6B0CCE2,On Democrat beautiful those read last recognize.,80050,2024-08-04,2024-08-19,1,Jordan Fleming,New Megan,South,i9,i9,4GB,512GB,512GB
Laptop,Oppo,EC50C1C1,Someone whether long toward animal attention century senior.,135691,2023-12-28,2024-02-26,4,Cory Robinson,Harperland,North,Ryzen 9,Ryzen 9,12GB,512GB,1TB
Laptop,Asus,CDEDBBBD,Single prepare claim trouble trial mission sit against detail yourself.,119806,2023-11-19,2023-12-05,1,Jose Miller,East Sherimouth,West,i7,i7,4GB,128GB,1TB
Laptop,HP,A4B042E5,Tell cause task so food space.,171007,2024-02-16,2024-03-19,6,Mrs. Carrie Parks MD,Kimport,North,Ryzen 3,Ryzen 3,32GB,512GB,256GB
Laptop,Acer,01A1510B,Friend expert position goal stop perhaps build occur month window return well moment.,123008,2023-09-02,2023-09-19,9,Sharon Morgan,Hardingport,East,i7,i7,16GB,128GB,2TB
Laptop,Asus,4C005E9A,Official his strong lose discover community must toward sing himself child information step.,152936,2023-11-20,2023-12-25,4,Teresa Wright,Deanshire,West,Ryzen 9,Ryzen 9,12GB,64GB,1TB
Laptop,Lenovo,AE9019B3,Experience reason us notice industry ago floor family fire process.,71647,2023-05-06,2023-05-18,1,Jenny Khan,Knoxfurt,South,i3,i3,8GB,512GB,1TB
Laptop,HP,73DC9B8C,Result cold us know sport side million level along through.,19411,2023-08-18,2023-10-10,1,David Miller,South Sheriton,West,i3,i3,16GB,1TB,256GB
Laptop,Realme,7AA45593,Material study point with remain pull and final nice wish also model.,85968,2023-11-08,2023-11-18,8,Brian Scott,South Betty,South,Ryzen 3,Ryzen 3,16GB,512GB,512GB
Laptop,HP,E42F361C,Service teach early huge maybe if culture this thousand.,105572,2025-01-16,2025-02-10,3,Clifford Noble,Port Alex,South,i9,i9,4GB,256GB,256GB
Laptop,Realme,7537756F,Conference ten space concern else process beat security north technology green recently case.,164092,2023-06-12,2023-08-09,10,Joshua Roberson,South Jeremyberg,East,i9,i9,16GB,512GB,512GB
Laptop,Microsoft,CE4CF360,Write soon experience short thank bad say buy.,78987,2023-08-12,2023-08-30,8,Thomas Christensen,South Sean,West,i7,i7,16GB,1TB,1TB
Laptop,Vivo,40B6C347,President develop take mind father action training leave.,118984,2025-02-16,2025-04-15,5,Ronnie Bond,Kimmouth,West,i3,i3,6GB,256GB,2TB
Laptop,Samsung,D94964FB,Store west or onto short center a month open.,174093,2024-09-12,2024-09-22,6,Stephanie Wright,East Maryberg,Central,Ryzen 9,Ryzen 9,12GB,512GB,2TB
Laptop,Google,47BF1350,Fight window minute several military civil article nothing most final.,198914,2024-05-03,2024-06-10,7,Calvin Hoffman,Daisyville,East,Ryzen 9,Ryzen 9,12GB,512GB,1TB
Laptop,Samsung,19366E3C,Occur season miss beautiful beautiful travel another protect tend into.,162823,2024-01-13,2024-03-09,7,Samuel Brown,Coreyport,South,Ryzen 5,Ryzen 5,32GB,1TB,1TB
Laptop,Asus,25C786BB,Today authority who anyone trial involve water man eye manager without.,113635,2024-10-13,2024-12-12,5,Bryan Robinson,Johnsonburgh,Central,i5,i5,6GB,128GB,256GB
Laptop,Vivo,BA06B902,Rich take recently wonder record exist left accept table professor well my.,43449,2025-02-03,2025-03-12,2,Alexis Franklin,East Valerie,Central,Ryzen 9,Ryzen 9,8GB,512GB,256GB
Laptop,HP,BFC6A2A1,May wonder seven see Republican notice draw boy.,10492,2024-10-01,2024-11-05,2,Mary Williams,Port Heidi,West,Ryzen 7,Ryzen 7,8GB,1TB,256GB
Laptop,Samsung,B7BF6A60,If hand industry mother indicate any point instead number.,70960,2024-06-03,2024-08-02,10,Wesley Stevens,Port Carol,Central,i9,i9,4GB,1TB,256GB
Laptop,Realme,FA824A2B,Offer talk street local hit fish picture article enjoy while article sea set.,33301,2025-01-26,2025-02-25,7,Mrs. Shannon Ramos,North Andrew,South,Ryzen 7,Ryzen 7,8GB,512GB,256GB
Laptop,Oppo,44FD35C9,Bag else three wonder decide present discussion.,55049,2024-06-10,2024-06-13,2,John Cook,North Alexanderburgh,South,i5,i5,16GB,64GB,2TB
Laptop,Acer,1858D344,Thought scene cause manage society big range tell right social need draw dark.,84864,2023-08-02,2023-08-30,9,Amy Mccarthy,Nicholasshire,East,Ryzen 9,Ryzen 9,12GB,256GB,2TB
Laptop,Sony,0DE7581F,Price then parent accept heart front stuff appear word reveal Mr wait.,105278,2024-07-14,2024-08-31,7,Angela Thomas,South Anthonyborough,South,i3,i3,6GB,64GB,256GB
Laptop,iQOO,45F70A44,Play the inside onto I current operation least million never.,163226,2025-03-09,2025-05-07,5,Crystal Ellis,South Josephfort,North,Ryzen 5,Ryzen 5,8GB,128GB,1TB
Laptop,Asus,0337CC35,Base while you white scientist gun including recent left sometimes laugh.,196002,2023-04-19,2023-06-12,10,Jessica Martinez,Gonzalezside,East,i9,i9,8GB,1TB,1TB
Laptop,HP,22AEEE3D,Part sister alone author police federal still commercial hard industry doctor.,65976,2024-10-13,2024-11-11,8,Jessica Abbott,Mitchellbury,West,Ryzen 3,Ryzen 3,16GB,1TB,2TB
Laptop,Vivo,6B3886D2,Week ask within move believe whatever number success hundred.,148819,2025-02-05,2025-03-13,5,Brandon Young,Matthewport,West,Ryzen 3,Ryzen 3,16GB,128GB,2TB
Laptop,Motorola,64C231B3,Standard audience key someone add pattern often road.,41464,2024-09-04,2024-09-24,8,Anna Black,Tomfort,West,Ryzen 9,Ryzen 9,4GB,256GB,2TB
Laptop,Oppo,21C303CC,When treatment just ground soon artist.,68854,2023-07-25,2023-08-29,6,Molly Perez MD,Port Debbie,West,i9,i9,12GB,512GB,1TB
Laptop,Google,AB0884CF,Letter discuss around experience cup federal agreement chance up.,10094,2023-04-18,2023-06-07,5,Joshua Meyer,Davidhaven,Central,Ryzen 9,Ryzen 9,16GB,1TB,256GB
Laptop,Apple,DD0B024E,Sister rate civil physical would message animal us full daughter.,165956,2024-11-29,2025-01-06,3,Andrea Trevino,New Patrickborough,West,i7,i7,16GB,512GB,256GB
Laptop,Lenovo,79E8268A,Decide example laugh until kind company your they sell want nothing.,73096,2023-07-26,2023-08-28,8,Kenneth Irwin,Sandrafurt,North,i7,i7,8GB,256GB,2TB
Laptop,Huawei,E446A439,Later theory social he above shoulder foot.,114409,2024-09-23,2024-10-13,6,Katherine Snyder,Alexisberg,Central,Ryzen 9,Ryzen 9,12GB,128GB,512GB
Laptop,iQOO,7753212C,Worker woman and answer fine anything.,62631,2023-12-16,2023-12-24,3,Sara Landry,Kimberlyfort,South,Ryzen 3,Ryzen 3,4GB,512GB,2TB
Laptop,Apple,3CAD4C37,Like ball either next right political plant region.,75913,2023-12-04,2024-01-02,6,Erika Skinner,Port Andrew,West,i7,i7,32GB,128GB,256GB
Laptop,Apple,DC356E4F,Dinner think on stand threat red travel public prove.,56777,2024-02-14,2024-02-24,10,Daniel Becker,West Rachel,West,i3,i3,16GB,1TB,512GB
Laptop,Vivo,39C8FCC6,At defense feel act four say represent.,112936,2023-11-30,2024-01-21,4,Kimberly Russo,West Charlesfort,West,Ryzen 3,Ryzen 3,8GB,1TB,256GB
Laptop,Motorola,83396DB8,Idea perform argue stop imagine police list both nor catch evidence finish difference.,16485,2023-09-22,2023-10-02,3,Carol Torres,Ellistown,South,Ryzen 3,Ryzen 3,32GB,512GB,1TB
Laptop,Toshiba,1CE4BF55,Road bad record size themselves close usually alone decade modern.,188529,2025-01-30,2025-03-01,8,Melanie Brown,Reginaldmouth,South,Ryzen 9,Ryzen 9,6GB,64GB,2TB
Laptop,Motorola,87EA9A20,War natural price happen politics wonder ready glass message.,35201,2023-08-24,2023-09-03,1,Samantha Browning,Orozcoborough,Central,i9,i9,12GB,64GB,256GB
Laptop,HP,0BC57C68,Decade nor language yard fear no speak democratic.,18597,2024-11-26,2024-12-05,6,Nicholas Schneider,Kimberlyland,North,i5,i5,12GB,64GB,256GB
Laptop,Asus,B77EA45B,Whom professional friend offer may drop budget.,68931,2023-11-01,2023-12-15,10,Donald Gonzalez,Veronicahaven,North,i7,i7,6GB,1TB,2TB
Laptop,OnePlus,F31572EB,Tax anything nor with vote stay boy author full up cover.,150013,2023-10-10,2023-12-04,2,Jose Jacobs,Janeview,North,Ryzen 9,Ryzen 9,6GB,256GB,1TB
Laptop,Lenovo,51D20D2B,Last reach certain Mrs activity push focus southern commercial show detail who.,185344,2024-04-26,2024-06-15,9,William Evans,Jonathanborough,Central,Ryzen 9,Ryzen 9,12GB,1TB,2TB
Laptop,Dell,5C4CAEF4,Data her such nice standard new structure trade nothing value same relationship box.,11571,2024-11-20,2024-12-19,9,Jordan Morris,South Bethfort,Central,i5,i5,8GB,64GB,1TB
Laptop,Nokia,EC9105BE,Turn represent customer federal offer hand speech.,83647,2024-06-15,2024-07-13,6,Mr. Dylan Scott,South Katherinebury,North,i7,i7,32GB,256GB,512GB
Laptop,Redmi,30D3AB07,Particularly commercial prove among window a grow price.,80033,2025-01-12,2025-01-20,1,Amber Johnson,North Angela,West,Ryzen 5,Ryzen 5,8GB,1TB,256GB
Laptop,Toshiba,E178A5A0,All partner interest reflect choose still radio space such.,117208,2023-11-15,2024-01-10,9,David Smith,Port Dawn,East,i7,i7,6GB,256GB,512GB
Laptop,Redmi,79976CB1,Trade tell necessary company unit air identify adult study church information.,107322,2023-03-25,2023-04-07,5,Dr. Matthew Prince DDS,Lake Michelleport,West,Ryzen 7,Ryzen 7,8GB,64GB,256GB
Laptop,Huawei,378511B7,Forward natural present statement term wind board art leave avoid certain recognize set study.,174589,2024-05-25,2024-06-16,4,Carlos Acosta,Brownmouth,West,Ryzen 7,Ryzen 7,16GB,256GB,2TB
Laptop,Huawei,3CCC7683,Western hold able turn certainly newspaper exactly thus cost throughout marriage foot kid.,50059,2023-08-15,2023-09-21,1,Mark Adams,Leestad,Central,i7,i7,32GB,128GB,256GB
Laptop,Google,577AA717,Stand part however mission want past yourself four usually run.,179538,2023-11-04,2023-12-15,4,Angela Cox,Walkerland,South,i7,i7,6GB,256GB,512GB
Laptop,Asus,687812C8,Allow range man pass foot behind seven certain tend include.,182834,2023-11-18,2024-01-17,10,Jordan Smith,North Jeremy,Central,i7,i7,8GB,1TB,1TB
Laptop,Nokia,A096A1DC,Detail effort assume party just necessary situation tree impact line.,184618,2023-09-27,2023-10-07,10,Wesley Adams,Kington,Central,Ryzen 3,Ryzen 3,8GB,512GB,1TB
Laptop,Huawei,76FFC544,Better challenge conference else understand often clear nothing defense ahead hand wish.,12969,2023-11-08,2023-12-20,2,Kayla Sullivan,North Rachelhaven,West,i7,i7,16GB,512GB,512GB
Laptop,Vivo,BB94D232,Happen government forget professor community day ground relate network.,65004,2023-05-17,2023-07-11,1,Cheryl Harrison,Veronicahaven,South,Ryzen 3,Ryzen 3,16GB,128GB,2TB
Laptop,Redmi,E86CECFB,Agree she quite dark morning pick top cup story member serious vote.,45291,2025-01-01,2025-02-03,9,Kyle Smith,Kylehaven,East,Ryzen 9,Ryzen 9,16GB,1TB,512GB
Laptop,Vivo,5CA2F3B5,Prove discuss country strategy couple apply source purpose range meet station.,111320,2024-01-16,2024-02-28,6,Brenda West,Huynhfort,East,i3,i3,12GB,256GB,1TB
Laptop,Toshiba,4355FFE5,Our would stuff relationship itself interview page thought happy piece language star whole.,85116,2025-02-15,2025-03-28,9,Mitchell Hall,Hickmanchester,North,Ryzen 9,Ryzen 9,4GB,512GB,2TB
Laptop,Sony,036210E2,Carry south hope above investment fast.,20974,2024-02-13,2024-03-11,10,Christopher Moore,Lake Bethfurt,West,i9,i9,4GB,64GB,256GB
Laptop,Huawei,475491E0,Firm tough oil design wait those.,86202,2024-07-03,2024-07-26,7,Crystal Reed,Derektown,Central,Ryzen 7,Ryzen 7,12GB,1TB,1TB
Laptop,Sony,F4DA48F6,Hear event perhaps glass population choice partner cup mention citizen field soon war.,142840,2023-10-05,2023-11-26,10,James Padilla,Robertmouth,Central,Ryzen 5,Ryzen 5,32GB,512GB,2TB
Laptop,Lenovo,1F291C0A,Since early smile in inside blood.,80107,2024-02-11,2024-03-08,3,Robert Walters,Lake Debbie,South,Ryzen 3,Ryzen 3,16GB,256GB,512GB
Laptop,OnePlus,7DD06C87,Human eight bar she religious great miss board trouble join financial worker agency.,137226,2023-10-22,2023-11-15,4,Katie Avila,New Michaelchester,South,Ryzen 5,Ryzen 5,6GB,1TB,1TB
Laptop,iQOO,EB8CC274,Society performance respond American set song mother institution so several physical establish.,111728,2023-05-17,2023-05-27,1,Kristin Jones,Rebekahshire,South,Ryzen 5,Ryzen 5,16GB,64GB,512GB
Laptop,Realme,C8534F75,Fly technology newspaper throw town leg deal any whose friend imagine different age.,6407,2023-12-06,2024-02-03,8,Gabriel Miles,New Diana,Central,Ryzen 5,Ryzen 5,32GB,64GB,512GB
Laptop,Nokia,197095A1,Ten couple modern knowledge wind kid care professional would foot.,187405,2023-12-10,2024-02-07,8,Leah Morse,Port Jennifer,East,Ryzen 5,Ryzen 5,4GB,512GB,1TB
Laptop,Microsoft,B4D12F32,Television my force least price ahead parent bar practice listen indeed long understand.,77427,2024-03-27,2024-03-31,8,Joseph Alexander,Port Jennifertown,East,i9,i9,12GB,1TB,512GB
Laptop,Microsoft,F04D9E64,Bar among member five focus next think people least order night water.,178032,2024-09-13,2024-10-03,5,Alyssa Oliver,Amandamouth,West,Ryzen 3,Ryzen 3,6GB,256GB,256GB
Laptop,OnePlus,D9D4745D,Minute language read thus between together line trade discuss run make.,166124,2025-03-02,2025-03-24,9,Robert Edwards,New Jay,East,i7,i7,12GB,1TB,256GB
Laptop,Samsung,EF7476BF,Data its street feel person production low particular benefit many.,26812,2024-06-09,2024-08-06,5,Andrea Johnson,East Kimberly,Central,Ryzen 7,Ryzen 7,12GB,1TB,512GB
Laptop,Sony,CE9E0156,Away spend our recognize per off easy more television.,43821,2023-10-16,2023-11-13,6,Linda Herrera,Lucasbury,West,Ryzen 9,Ryzen 9,6GB,128GB,2TB
Laptop,Samsung,1118BEBE,Law somebody reflect future garden avoid listen assume statement agent open shoulder cold.,37277,2023-04-18,2023-06-11,2,Aaron Meadows,Port David,West,i7,i7,6GB,64GB,1TB
Laptop,HP,FC75476A,Society financial learn president statement school himself century eye behind scientist.,112471,2024-07-04,2024-08-08,5,Andrew Ramirez,Allentown,East,Ryzen 7,Ryzen 7,16GB,64GB,256GB
Laptop,Acer,8EF19E98,End actually age suggest occur discuss sing impact start want drop.,173236,2024-12-21,2025-01-18,2,James Hudson,Robertport,North,Ryzen 5,Ryzen 5,12GB,128GB,256GB
Laptop,iQOO,AF73C69A,First option affect market message especially admit eight should technology.,36183,2024-11-01,2024-12-01,8,Rachel Crawford,Perezberg,South,i7,i7,6GB,64GB,2TB
Laptop,Toshiba,A1F8C4D5,Real reflect have machine summer natural start nor speech trial.,98902,2023-12-01,2023-12-16,1,Michael Taylor,North Bryan,South,Ryzen 3,Ryzen 3,8GB,512GB,2TB
Laptop,Motorola,DB9AC7D6,You color any also each red big.,52908,2024-04-27,2024-06-04,1,Sabrina Ward,East Michaelfort,West,i3,i3,8GB,256GB,512GB
Laptop,Dell,EFB50C7A,Assume American PM responsibility his recent glass explain put contain eight each question.,134829,2023-04-24,2023-05-21,9,Lori Harris,South Davidside,North,Ryzen 7,Ryzen 7,16GB,256GB,1TB
Laptop,Dell,EA27717D,Which pressure specific write free accept film.,13866,2024-01-11,2024-02-09,2,Vicki Simpson,New Jeffreyberg,South,Ryzen 3,Ryzen 3,32GB,256GB,512GB
Laptop,Nokia,C8439978,Upon song college indeed term student test real product car law lead.,83068,2024-08-15,2024-09-02,1,Olivia Miller,East Williemouth,North,Ryzen 7,Ryzen 7,12GB,512GB,256GB
Laptop,Nokia,0067F07C,Area support force happen ability war draw prove.,79219,2023-12-13,2023-12-20,4,Amy Bryan,West Charles,East,i9,i9,6GB,1TB,1TB
Laptop,Toshiba,79906C0D,Government somebody significant free certain thank let fall it take lead theory former.,168698,2024-11-29,2024-12-05,3,Raymond Lee,East Laura,West,Ryzen 3,Ryzen 3,32GB,512GB,256GB
Laptop,Samsung,0A3ABC79,Himself out right office line to business beyond coach place fish focus together.,97728,2024-01-13,2024-02-19,8,Kevin Gonzalez,West Gregory,South,i3,i3,6GB,64GB,2TB
Laptop,Motorola,9D3E9CEF,Nearly low task hundred owner knowledge.,98886,2025-01-31,2025-03-24,9,Mary Donovan,Port Kaitlinton,South,Ryzen 5,Ryzen 5,6GB,1TB,256GB
Laptop,Oppo,87A3D6FE,Subject sure American million hair voice.,193917,2024-02-21,2024-03-15,6,Amy Patel,Port Garyland,Central,Ryzen 3,Ryzen 3,6GB,1TB,2TB
Laptop,Dell,0BB782C3,Yard education worker various need along information.,34636,2024-06-04,2024-07-03,7,Ms. Cindy Proctor,North Sandra,Central,Ryzen 3,Ryzen 3,4GB,1TB,256GB
Laptop,OnePlus,25AB7A2F,Recognize the watch present heavy exist.,128779,2023-07-13,2023-07-28,10,David Allen,Cookville,West,Ryzen 7,Ryzen 7,32GB,256GB,2TB
Laptop,Dell,0A1563D9,Try culture tough news suggest audience view general.,93796,2023-07-25,2023-08-21,3,Jason Mcbride MD,Davidton,Central,Ryzen 9,Ryzen 9,4GB,1TB,256GB
Laptop,Huawei,FAC2F419,Still whole behavior grow improve sister.,21257,2023-11-11,2024-01-03,9,Veronica Donovan,Jennifershire,West,Ryzen 7,Ryzen 7,6GB,64GB,256GB
Laptop,Nokia,706CB1CF,Second practice item pressure sense law.,155587,2024-07-06,2024-08-30,4,Claudia Brennan,Lake Ericburgh,West,i5,i5,16GB,128GB,1TB
Laptop,Samsung,BBAD5165,Century animal ten follow then trouble.,147960,2024-06-28,2024-07-06,10,Jessica Carter,Harrisonberg,Central,i9,i9,12GB,64GB,1TB
Laptop,Acer,42C53957,Send open ask perhaps indeed recent concern.,84389,2024-12-15,2025-01-20,1,Jason Burns,East Ashley,Central,i3,i3,6GB,1TB,512GB
Laptop,Microsoft,93991D4D,Third enter fine college ago need fish bit former.,30090,2023-04-09,2023-05-25,4,Jesus Hill,West Erin,West,Ryzen 3,Ryzen 3,32GB,64GB,1TB
Laptop,iQOO,766B3013,Heavy fight attention family research because low likely sport coach money.,93308,2023-07-07,2023-08-02,3,Andrew Lewis,Parsonsport,East,Ryzen 3,Ryzen 3,12GB,128GB,512GB
Laptop,Motorola,03EC8A6B,Sound Mrs improve loss wall story.,187862,2024-03-01,2024-04-29,8,Mark Kelly,Terrimouth,Central,i3,i3,12GB,128GB,2TB
Laptop,Realme,4AF0E338,Smile as doctor challenge financial hard expect.,198343,2023-11-27,2024-01-12,4,Ashley Jenkins,Deborahfurt,West,Ryzen 9,Ryzen 9,16GB,64GB,256GB
Laptop,Samsung,D1197097,Possible room operation marriage newspaper others police response collection stock business.,123686,2023-06-07,2023-07-21,2,Michael Henry,Mirandabury,Central,Ryzen 3,Ryzen 3,6GB,512GB,2TB
Laptop,Nokia,232065B8,Price national night common exactly around appear.,188630,2023-06-08,2023-06-13,3,April Miller,Amandahaven,North,Ryzen 5,Ryzen 5,8GB,128GB,1TB
Laptop,Lenovo,CE2580D0,Scientist whom administration work somebody accept read approach coach note sort.,129194,2024-05-08,2024-06-18,7,Richard Craig,North Timothy,West,Ryzen 5,Ryzen 5,32GB,128GB,512GB
Laptop,Acer,9082BCCF,Look include ok game my where miss mouth.,106850,2023-08-30,2023-10-24,10,Alicia Sherman,Gregoryfurt,Central,i3,i3,32GB,512GB,1TB
Laptop,HP,4F9CFBD0,Sense career itself important time certainly.,73763,2024-02-22,2024-04-01,9,Andrea Nolan,Markborough,Central,i5,i5,6GB,512GB,512GB
Laptop,iQOO,475BDA36,Candidate simple cause leader itself development and hot act work college moment before.,132637,2024-12-17,2024-12-27,10,Joshua Griffin,Ericshire,South,i7,i7,4GB,1TB,256GB
Laptop,OnePlus,E907192D,Something my society trade collection think sea finally six never much clearly.,191677,2024-07-03,2024-08-12,3,Shawn Mccullough,Carolfort,East,Ryzen 3,Ryzen 3,16GB,64GB,2TB
Laptop,HP,6E13A104,There really meet population very in rock develop.,55171,2024-08-21,2024-09-07,3,Laura Wood,East Derrickmouth,South,i9,i9,16GB,64GB,1TB
Laptop,Oppo,6A88CE05,Option entire daughter skin water fear wall case no.,102619,2024-09-12,2024-11-08,4,Michael Baker,Port Robert,North,i3,i3,16GB,1TB,256GB
Laptop,Microsoft,60A34F6A,Maybe strategy education hope over cold result.,51933,2023-11-23,2023-11-24,1,Willie Curtis,Port Thomasport,Central,i9,i9,12GB,256GB,1TB
Laptop,Realme,2B40B696,Here long loss wish lot toward.,112359,2024-11-12,2024-12-28,9,Sara Crawford,North Nicholas,Central,Ryzen 9,Ryzen 9,6GB,256GB,512GB
Laptop,Nokia,9C1DF88E,Receive may trip employee president inside president.,63698,2023-08-31,2023-10-29,9,Jason Weiss,New Justinfurt,North,Ryzen 7,Ryzen 7,16GB,64GB,512GB
Laptop,Oppo,B7750A14,Kind scene finally beat look reduce democratic bill section floor material boy vote.,187624,2024-02-05,2024-02-25,7,Misty Odonnell,North Elizabethchester,Central,Ryzen 3,Ryzen 3,6GB,64GB,256GB
Laptop,Toshiba,664CE72C,Reduce tree over challenge production or guy place strategy.,9282,2025-02-21,2025-03-23,9,Wanda Lucas,Staceyside,Central,i3,i3,4GB,64GB,1TB
Laptop,Dell,9ACC9062,Option everybody time north mother physical involve cover continue character stay but available.,195144,2024-08-09,2024-09-18,8,Michael Turner,North Jeffrey,East,i7,i7,4GB,128GB,2TB
Laptop,Dell,B1784ECC,Their under sport others draw collection country professor less.,125048,2024-04-27,2024-05-24,7,Amy Edwards,Robertberg,Central,Ryzen 5,Ryzen 5,16GB,256GB,256GB
Laptop,Apple,C2D2FE4D,Big fight interest threat half all fire detail blue prove piece they.,42299,2023-08-16,2023-09-27,2,Mitchell Lee,Hansenmouth,South,i7,i7,4GB,128GB,256GB
Laptop,Lenovo,1C01210F,Accept whose owner important your good station around who.,173780,2023-06-09,2023-06-15,4,Alicia Orr,Wellsville,South,Ryzen 5,Ryzen 5,6GB,1TB,256GB
Laptop,Apple,FB12DE88,Reflect expect official Democrat audience citizen water around eye fire coach that free.,15123,2023-11-08,2023-12-22,9,Carlos Williams,Blankenshiphaven,Central,i5,i5,8GB,64GB,512GB
Laptop,Asus,26B3A3D2,Dream oil admit your collection him kind bit everybody about direction.,12919,2025-01-23,2025-01-29,4,Joseph Jones,South Danachester,North,Ryzen 9,Ryzen 9,8GB,64GB,2TB
Laptop,Oppo,721B8B94,People size issue style fly ready third anything manage.,167478,2024-01-09,2024-03-04,4,Rhonda Gates,North Meghan,Central,Ryzen 7,Ryzen 7,4GB,256GB,1TB
Laptop,Huawei,2C93B25D,Program PM think it power seat.,127278,2024-07-16,2024-09-01,2,Whitney Duncan,Cathyville,South,i3,i3,16GB,256GB,256GB
Laptop,Google,E0C1ECB8,Nature report three power along even question artist game crime her send.,28447,2025-01-29,2025-02-28,8,Lawrence Schaefer,Deannaton,South,i7,i7,8GB,128GB,256GB
Laptop,Sony,C94409BA,Type number thank you oil arm necessary child foot value culture owner.,193527,2023-10-08,2023-12-05,1,Rebecca Ortiz,Gallegosstad,West,Ryzen 7,Ryzen 7,16GB,256GB,512GB
Laptop,Samsung,D399D198,Necessary entire the strategy in more people level.,12118,2025-02-01,2025-02-28,9,Zachary Smith,Wesleyfort,West,Ryzen 7,Ryzen 7,16GB,128GB,512GB
Laptop,Dell,F63F4F84,Job room peace plant lead eye owner president happen.,168294,2025-01-11,2025-03-07,4,Amy Morales,East Michaelhaven,Central,i9,i9,12GB,256GB,1TB
Laptop,Samsung,AD28A568,Pressure glass dog quality his design.,150849,2024-04-27,2024-06-13,2,Nicole Sanders,Lake Brandon,South,i7,i7,32GB,512GB,1TB
Laptop,Apple,BF01865F,Believe choose article phone democratic item key understand season report anyone.,91959,2024-11-11,2024-12-18,6,Dennis Love,South Donaldmouth,West,Ryzen 3,Ryzen 3,4GB,512GB,256GB
Laptop,Realme,9AD73CB2,Near for traditional cover main since probably executive magazine politics special present.,60444,2024-04-21,2024-04-24,5,Thomas Williams,Jaredton,Central,i7,i7,16GB,64GB,512GB
Laptop,Nokia,EAD088C2,Gas everything industry every nothing doctor much.,40125,2024-07-24,2024-09-04,4,Ashley Clay,Saramouth,East,Ryzen 7,Ryzen 7,6GB,64GB,2TB
Laptop,Samsung,D1F12981,Opportunity she truth well floor customer.,23363,2023-04-11,2023-05-29,5,Rachel Barrett,Ramirezmouth,East,i5,i5,4GB,256GB,1TB
Laptop,Dell,0F5CB80A,Look finally floor tend question someone.,102343,2023-06-12,2023-07-06,6,Chelsey Miller,Martinfurt,West,i5,i5,8GB,64GB,256GB
Laptop,Lenovo,60455D56,Street style increase opportunity president glass hard however environmental player.,111323,2024-06-16,2024-07-11,1,Sabrina Anderson,South Heatherburgh,West,i9,i9,12GB,256GB,256GB
